unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
2695,544,1284,808,0,0.6883376461467258,0.702273045993726,5.0,3,21,50,10,83.68526050999749
2509,372,779,1113,0,0.6410604621495369,0.7378806546648252,11.0,51,30,73,3,54.4054724251055
1488,408,879,0,0,0.7631672168446868,0.7877374556556918,4.0,16,16,66,20,171.12994053715002
805,411,276,0,0,0.7835183426272118,0.7179379342684785,8.0,61,44,10,5,93.97308873427313
2906,444,1007,1455,0,0.91,0.82,3.4,14,22,94,8,46.0
772,410,362,0,0,0.71,0.69,6.5,25,18,69,7,232.0
2197,427,1061,452,0,0.8750984086485741,0.9173651382319449,14.0,19,17,56,2,103.86499281156505
4356,450,946,1997,963,0.75,0.77,5.4,5,14,23,15,0.0
3123,533,853,1605,132,0.83,0.72,13.1,43,40,14,16,27.0
3110,525,1147,1438,0,0.83,0.8,13.4,21,26,53,18,31.0
4680,403,898,1908,1140,0.6308848992582744,0.7677947352593452,12.0,34,28,24,5,0.0
519,381,57,0,0,0.9056250973223617,0.8974224178355983,10.0,33,24,96,14,113.75689688885694
2062,418,898,746,0,0.65,0.79,14.3,21,19,49,8,93.0
1827,546,931,350,0,0.72,0.74,3.2,44,29,29,5,93.0
3602,596,844,1953,209,0.78,0.77,5.7,27,16,149,7,30.0
1494,508,780,0,0,0.8954495344310992,0.8774796974392516,9.0,0,7,0,2,350.17340433613356
2823,431,985,1407,0,0.98,0.89,9.0,22,14,110,3,75.0
4970,511,800,1907,1409,1.0,0.857536977042905,4.0,56,32,8,8,0.0
3623,472,881,1884,386,0.64,0.67,10.7,9,20,60,10,23.0
3388,572,1076,1639,0,0.826005175376071,0.8728250714493452,10.0,39,31,59,1,30.616558723169817
2822,427,898,1417,0,0.6785042512017726,0.6922405739081013,10.0,45,37,156,14,53.06870178682768
3760,591,836,1880,453,0.78,0.82,5.6,51,43,139,4,6.0
129,109,0,0,0,0.6512360250407995,0.7378806546648252,4.0,40,31,147,20,139.47584748981592
273,230,0,0,0,0.9158006602136242,0.9173651382319449,5.0,2,7,72,17,353.14097555932113
1085,518,567,0,0,0.65,0.75,3.7,11,15,93,18,195.0
2069,520,1025,266,0,0.6207093363670119,0.7877374556556918,3.0,29,16,79,19,129.583943412524
3096,521,1034,1453,0,0.7473380158164452,0.7323704622506,7.0,32,32,66,7,47.96594199963271
3939,578,1098,1598,665,0.68,0.81,8.1,51,31,139,16,1.0
405,371,0,0,0,0.6588374613118663,0.762467878507474,5.0,26,19,140,17,187.78156016877486
4690,441,905,2018,1093,0.6293372764770065,0.7424029343362246,4.0,38,38,143,3,0.0
3118,504,1266,1273,0,0.9243391248256032,0.9430523760487177,5.0,25,23,69,13,43.88373416987674
1036,446,590,0,0,0.99,0.88,9.5,25,25,92,9,114.0
4915,496,1140,1858,1184,0.7473380158164452,0.7123055180793506,7.0,19,31,10,6,0.0
1321,504,633,0,0,0.6308848992582744,0.6780524934757853,11.0,4,8,86,18,390.7302110530304
4311,526,1143,1882,760,0.71,0.67,13.0,10,21,46,5,0.0
5127,428,757,1743,1880,0.6105337734757494,0.638167052683092,4.0,23,18,82,2,0.0
4702,420,877,1711,1369,0.8038694684097368,0.6979952138721319,13.0,7,16,153,9,0.0
1749,419,826,291,0,0.8649228457573117,0.7977088158538651,3.0,38,20,5,3,112.76770648112776
4951,366,925,1977,1347,0.9972051633437241,0.9572505790246381,4.0,52,38,53,12,0.0
4118,401,1186,1823,554,0.7768382006513049,0.8527601272780958,12.0,6,9,13,0,20.411039148779878
544,499,0,0,0,0.9341725197705565,0.8627925993637205,9.0,18,15,47,3,289.8367559126743
4396,390,795,1949,946,0.6410604621495369,0.6780524934757853,14.0,61,31,138,6,0.0
4046,521,1183,2007,202,0.6391706714219597,0.7223379901649754,8.0,9,26,72,11,8.16441565951195
4530,583,976,1759,991,0.6883376461467258,0.7323704622506,7.0,38,28,130,2,0.0
2727,589,1099,966,0,0.9538393096604629,0.8025977668499726,3.0,13,16,33,13,109.19905944597234
2612,584,960,1068,0,0.65,0.68,14.6,15,11,4,4,174.0
4525,513,1139,1583,1290,0.93,0.81,5.3,43,35,109,7,0.0
660,519,141,0,0,0.64,0.79,9.0,53,30,39,5,127.0
149,136,0,0,0,0.7375046208714919,0.7424029343362246,9.0,8,18,137,15,310.24779506145416
2112,500,1067,545,0,0.89,0.88,7.2,32,24,2,6,98.0
1008,437,427,0,0,0.8750984086485741,0.8874510576374249,13.0,39,28,142,6,78.14604221060608
5142,447,1035,1645,1726,0.7178378309815855,0.8326951831068465,4.0,5,8,43,4,0.0
2100,412,963,725,0,0.85,0.82,11.0,8,17,149,19,102.0
765,405,248,0,0,0.9259762231048867,0.7777660954575185,4.0,42,35,111,4,95.95146954973151
4290,453,964,1923,760,0.7473380158164452,0.7424029343362246,3.0,31,27,159,11,0.0
2651,572,1235,782,0,0.865338755155884,0.9430523760487177,8.0,28,22,115,0,76.54139680792454
763,519,128,0,0,0.8750984086485741,0.8475656168447316,9.0,9,10,81,14,300.713883949674
3024,577,942,1412,0,0.826005175376071,0.8828575435349698,5.0,16,28,101,12,40.822078297559756
1327,559,768,0,0,0.65,0.8,14.1,19,26,99,16,116.0
4879,390,1124,1671,1344,0.9056250973223617,0.7777660954575185,5.0,18,19,92,13,0.0
2845,432,1160,1253,0,0.8,0.73,14.5,18,23,79,9,58.0
1350,454,871,0,0,0.7178378309815855,0.7524354064218493,8.0,18,29,68,10,133.6923064245082
4387,562,905,1842,1078,0.75,0.73,14.8,48,34,89,10,0.0
4143,515,1069,2019,385,0.8358385703210243,0.7725003505930986,6.0,48,46,14,17,4.082207829755975
3071,458,1145,1390,0,0.7080044360366323,0.7524354064218493,12.0,25,21,64,0,73.47974093560755
69,63,0,0,0,0.6588374613118663,0.7123055180793506,4.0,17,29,65,10,189.82266408365285
1472,429,843,0,0,0.9463273488874117,0.9073937780337715,9.0,28,28,128,2,80.12442302606446
3455,587,1087,1678,0,0.7571714107613985,0.8728250714493452,12.0,7,17,27,17,57.150909616583654
3651,572,1151,1532,396,0.95,0.8,10.1,35,36,5,2,12.0
1697,551,1075,39,0,0.6785042512017726,0.6621431576512274,8.0,52,41,162,13,95.93188399926542
1577,409,956,0,0,0.8649228457573117,0.7877374556556918,12.0,5,19,83,17,126.61637218933643
2506,474,1114,635,0,0.8750984086485741,0.8475656168447316,3.0,9,12,76,4,104.85418321929423
2376,538,1017,545,0,0.9056250973223617,0.8774796974392516,12.0,24,22,132,20,75.1784709874185
2758,435,1198,1062,0,0.8063383854861645,0.8928900156205946,9.0,29,28,4,7,69.39753310585158
3471,555,917,1888,0,0.8063383854861645,0.7524354064218493,8.0,20,15,104,8,57.150909616583654
4041,479,939,1899,724,0.98,0.79,12.5,28,30,87,19,0.0
2826,477,1049,1225,0,0.9735060995503694,0.8126302389355973,12.0,45,43,137,12,28.575454808291827
1120,473,647,0,0,0.82,0.78,13.2,59,42,138,13,71.0
3172,407,1251,1441,0,0.5998370916421468,0.7524354064218493,3.0,30,35,51,6,31.63711068060881
1166,438,565,0,0,0.9565029117786741,0.8375942566465583,7.0,26,18,35,2,166.18398849850408
3327,467,1155,1705,0,0.66,0.79,13.3,57,37,113,2,21.0
4885,479,1015,1889,1141,0.976854037561199,0.8874510576374249,5.0,7,14,116,7,0.0
685,585,100,0,0,0.94,0.83,3.1,25,18,98,15,219.0
2562,582,941,964,0,0.6195038815320533,0.702273045993726,12.0,2,9,52,18,183.6993523390189
2758,503,1042,1213,0,0.78,0.7,11.2,16,21,142,7,60.0
3866,419,1040,1759,648,0.86,0.86,9.6,35,22,103,16,6.0
5027,484,1125,1678,1477,0.826005175376071,0.7725003505930986,7.0,48,39,96,6,0.0
3436,521,1192,1630,0,0.6588374613118663,0.6621431576512274,2.0,19,19,119,7,50.0070459145107
3708,370,976,1804,243,0.9666784746699366,0.8076801760520385,11.0,55,36,19,5,14.837856115937862
1461,526,904,0,0,0.9243391248256032,0.8025977668499726,10.0,16,26,122,3,114.30181923316731
3776,515,978,1667,280,0.9972051633437241,0.857536977042905,3.0,14,15,43,13,30.664902639604918
1712,508,918,286,0,0.76,0.75,9.7,5,17,126,7,119.0
1031,445,555,0,0,0.8555053602109307,0.9229874318774686,3.0,12,17,33,10,171.45272884975097
2718,462,1043,1213,0,0.83,0.78,11.9,31,31,68,9,49.0
1522,366,953,0,0,0.6308848992582744,0.6581097730794387,9.0,51,27,77,19,91.00551751108556
2222,463,952,807,0,0.75,0.71,11.0,5,18,9,19,151.0
2252,370,1048,583,0,0.8852739715398367,0.9173651382319449,8.0,45,24,8,5,82.10280384152284
4539,452,926,1814,1009,0.7529916539534243,0.7079665740703053,6.0,12,21,38,14,0.0
1864,559,886,419,0,0.86,0.76,9.7,35,33,84,6,84.0
2497,499,1016,982,0,0.75,0.81,3.9,28,33,48,18,40.0
2829,439,1055,1261,0,0.649004066366913,0.762467878507474,6.0,47,43,7,5,47.96594199963271
2009,419,816,774,0,0.78,0.88,5.7,49,34,72,12,59.0
4554,503,1265,1678,910,0.8456719652659774,0.7424029343362246,5.0,0,5,121,8,0.0
3007,512,948,1547,0,0.99,0.99,5.7,17,16,124,16,62.0
4651,535,1046,1879,972,0.7080044360366323,0.7524354064218493,5.0,11,17,139,11,0.0
1793,448,900,403,0,0.6391706714219597,0.7223379901649754,5.0,38,28,20,17,129.61009859475223
4939,454,836,1665,1658,0.7936939055184743,0.7279092944666519,6.0,8,12,54,2,0.0
2650,583,937,1050,0,0.9636727046054162,0.9029224877062192,11.0,19,22,132,12,73.47974093560755
3480,528,1242,1569,45,0.6195038815320533,0.7424029343362246,10.0,0,7,66,10,126.54844272243524
1385,418,779,0,0,0.6207093363670119,0.7279092944666519,6.0,46,30,13,1,96.94065995746071
1645,477,822,346,0,0.88,0.83,8.3,39,29,21,8,96.0
5014,400,872,1954,1453,0.9361517859961492,0.8774796974392516,11.0,56,42,134,16,0.0
2465,426,924,1115,0,0.82,0.91,13.0,0,13,0,3,110.0
2262,448,1195,619,0,0.91,0.8,10.0,37,25,79,18,84.0
3567,459,1261,1756,0,0.649004066366913,0.792565294764348,12.0,51,40,122,1,21.43159110621887
619,517,56,0,0,0.9341725197705565,0.792565294764348,6.0,40,43,39,9,92.87022812694845
2552,562,1229,703,0,0.8751721501008372,0.8126302389355973,11.0,53,44,154,5,34.69876655292579
1485,512,767,0,0,0.6512360250407995,0.6979952138721319,9.0,42,35,49,4,94.96227914200233
4995,478,1051,1979,1117,0.9463273488874117,0.9073937780337715,4.0,16,25,150,17,0.0
5072,509,974,2017,1310,0.6195038815320533,0.6521106855656028,11.0,43,32,23,8,0.0
381,320,0,0,0,0.7122894023883743,0.8276228964483849,9.0,31,25,100,10,139.47584748981592
568,527,41,0,0,0.84,0.92,12.4,15,17,53,11,174.0
1119,415,549,0,0,0.8038694684097368,0.857536977042905,7.0,49,29,33,18,98.91904077291909
805,515,168,0,0,0.9056250973223617,0.9273364984301182,11.0,30,18,100,9,160.24884605212893
4484,402,875,1879,1003,0.8140450313009993,0.8675083372410782,8.0,45,26,58,12,0.0
2551,580,1084,820,0,0.649004066366913,0.702273045993726,10.0,10,16,138,1,142.87727404145915
3534,495,1050,1653,0,0.9972051633437241,0.8675083372410782,12.0,19,13,115,5,43.5243779400844
3188,444,1112,1548,0,0.9538393096604629,0.792565294764348,3.0,34,31,127,17,38.78097438268177
1845,464,1195,186,0,0.74,0.87,8.3,30,20,141,2,94.0
1376,595,781,0,0,0.97,0.95,9.8,22,14,40,18,178.0
5030,535,962,1630,1547,0.8343961570835242,0.7478520148629986,8.0,40,23,64,13,0.0
2006,571,1226,172,0,0.8358385703210243,0.8326951831068465,12.0,50,34,42,12,79.60305268024152
4182,571,928,1715,774,0.6785042512017726,0.8226627110212219,5.0,46,41,79,18,2.0411039148779877
1548,520,815,0,0,0.8242205941922618,0.7677947352593452,3.0,10,17,123,8,176.07589257579596
4964,502,936,1739,1436,0.8954495344310992,0.9073937780337715,14.0,62,35,57,4,0.0
688,498,83,0,0,0.9158006602136242,0.8675083372410782,14.0,11,10,127,7,294.7787415032989
334,334,0,0,0,0.6,0.7,10.4,51,29,77,15,145.0
962,524,398,0,0,0.8161717804311177,0.8126302389355973,9.0,2,7,27,12,545.9952972298618
1817,498,1136,183,0,1.0,0.95,5.7,27,28,22,15,65.0
788,516,229,0,0,0.9636727046054162,0.8828575435349698,4.0,46,42,144,17,76.54139680792454
2397,566,1046,785,0,0.86,0.76,3.7,21,29,137,18,62.0
649,423,226,0,0,0.96,0.98,5.2,2,13,95,16,254.0
1251,562,689,0,0,0.93,0.84,10.0,42,27,54,1,90.0
1049,537,359,0,0,0.8649228457573117,0.8375942566465583,12.0,39,35,48,12,68.25413813331417
837,411,305,0,0,0.8445717199747866,0.7378806546648252,14.0,6,17,19,9,182.01103502217111
3434,423,1130,1790,0,0.8850055450457904,0.792565294764348,11.0,37,42,125,3,24.49324697853585
4200,405,1154,1573,885,0.8555053602109307,0.762467878507474,13.0,12,21,95,11,4.082207829755975
3078,580,1001,1404,0,0.8555053602109307,0.8527601272780958,11.0,11,16,155,16,86.74691638231448
1051,436,586,0,0,0.698171041091679,0.7123055180793506,7.0,33,25,84,9,182.6788003815799
3115,436,1099,1498,0,0.8948389399907436,0.8226627110212219,3.0,12,23,102,7,46.945390042193715
327,327,0,0,0,0.69,0.77,6.0,41,33,79,17,100.0
2970,542,907,1521,0,0.76,0.69,9.7,54,40,139,4,34.0
4773,504,1058,1545,1666,0.91,0.8,10.5,44,37,77,1,0.0
442,401,41,0,0,0.79,0.85,4.6,58,33,9,10,141.0
3705,492,853,1886,150,0.8852739715398367,0.8375942566465583,2.0,45,30,66,2,13.848665708208673
3427,479,1085,1548,315,0.9,0.93,3.1,21,26,4,16,27.0
1724,489,873,139,0,0.7021138394971118,0.7777660954575185,4.0,3,18,114,2,136.50827626662834
1516,493,814,0,0,0.9361517859961492,0.8774796974392516,8.0,24,29,33,14,86.0595654724396
4152,435,946,1625,823,0.7326405281708993,0.7378806546648252,12.0,45,36,12,12,2.967571223187573
2159,522,841,796,0,0.89,0.83,9.4,55,31,59,16,55.0
1367,544,823,0,0,1.0,0.86,14.7,1,3,45,16,598.0
3456,467,965,1701,0,0.8547472828660492,0.8475656168447316,11.0,42,28,127,17,26.708141008688152
4608,461,1111,1931,738,0.8445717199747866,0.7977088158538651,13.0,48,25,154,12,0.0
905,453,419,0,0,0.6195038815320533,0.7323704622506,11.0,18,31,31,3,124.50733880755725
4728,439,887,1833,1569,0.74,0.82,14.3,57,41,74,15,0.0
753,550,203,0,0,0.7,0.74,11.0,39,37,3,17,114.0
381,320,0,0,0,0.6512360250407995,0.6481384128812654,7.0,59,31,138,16,130.5731338202532
4261,434,1102,2013,546,0.6391706714219597,0.8226627110212219,3.0,22,28,46,12,1.0205519574389939
4477,587,971,1997,721,0.6785042512017726,0.6521106855656028,6.0,47,37,21,17,0.0
2071,562,1198,311,0,0.63,0.74,14.7,27,16,141,2,161.0
4053,535,879,1628,818,0.7866715955962582,0.762467878507474,13.0,35,35,89,0,7.143863702072957
4733,486,916,1861,1470,0.66,0.68,6.2,26,32,12,13,0.0
1534,446,978,110,0,0.69,0.74,10.3,54,30,126,11,103.0
550,463,0,0,0,0.8445717199747866,0.7578233750611718,14.0,44,29,114,3,121.67042015069048
5128,448,912,1837,1586,0.7122894023883743,0.6680811332776121,11.0,58,39,64,14,0.0
3690,419,813,1705,753,0.83,0.91,13.2,18,21,42,12,16.0
1531,509,961,61,0,0.92,0.96,13.1,6,19,8,1,135.0
4595,526,1297,1737,842,0.8456719652659774,0.8828575435349698,11.0,0,15,9,1,0.0
4701,499,1124,1705,1006,0.7122894023883743,0.8076801760520385,6.0,2,8,41,15,0.0
717,492,115,0,0,0.7326405281708993,0.7777660954575185,4.0,56,43,84,13,79.13523261833527
4537,535,842,1734,1089,0.7122894023883743,0.7279092944666519,8.0,44,24,125,3,0.0
774,464,310,0,0,0.66,0.66,5.4,34,27,59,3,145.0
4020,412,769,1894,638,0.7428160910621618,0.7378806546648252,12.0,20,23,125,10,10.8810944850211
407,407,0,0,0,0.87,0.76,13.1,59,39,102,2,83.0
1829,500,1233,69,0,0.7375046208714919,0.7424029343362246,5.0,36,35,138,8,91.84967616950945
2334,514,969,851,0,0.84,0.77,7.4,24,26,46,15,61.0
419,419,0,0,0,0.9,0.76,4.1,15,22,129,5,177.0
3703,382,838,1598,592,0.8750984086485741,0.7478520148629986,10.0,16,11,69,7,46.49194916327197
3730,466,991,1710,563,1.0,0.83,4.2,57,43,60,13,7.0
2357,383,1030,686,0,0.9666784746699366,0.9073937780337715,4.0,51,30,69,4,53.416282017376304
3847,371,806,1609,772,0.9361517859961492,0.7877374556556918,10.0,13,12,138,8,31.654093047334108
1948,399,914,407,0,0.9463273488874117,0.857536977042905,10.0,41,26,64,12,61.329805279209836
1264,507,580,0,0,0.8649228457573117,0.8176515362502117,9.0,30,26,15,15,103.86499281156505
2283,405,1099,779,0,0.81,0.85,8.4,11,23,26,7,84.0
92,84,0,0,0,0.8948389399907436,0.9229874318774686,9.0,35,23,44,12,192.88431995596983
2215,434,980,549,0,1.0,0.9273364984301182,3.0,43,24,15,17,60.340614871480646
87,87,0,0,0,0.62,0.63,13.6,36,35,57,17,174.0
663,480,183,0,0,0.91,0.9,13.6,3,12,46,2,266.0
4450,435,1028,1593,1058,0.8852739715398367,0.7977088158538651,10.0,3,19,155,7,0.0
3006,581,946,1386,0,0.8063383854861645,0.7524354064218493,5.0,47,32,54,7,51.027597871949695
2904,526,886,1199,0,0.7631672168446868,0.6780524934757853,4.0,8,9,88,10,153.3245131980246
310,285,0,0,0,0.6096704865871,0.7223379901649754,8.0,49,37,33,3,126.54844272243524
2265,511,875,623,0,0.7122894023883743,0.7877374556556918,12.0,10,13,39,3,141.45422830527428
5054,453,1268,2024,1083,0.698171041091679,0.7524354064218493,10.0,34,34,34,9,0.0
3603,505,989,1667,109,0.8343961570835242,0.8774796974392516,13.0,48,25,24,15,28.686521824146535
3469,570,1045,1750,0,0.9440059147155098,0.8828575435349698,4.0,50,37,44,9,20.411039148779878
126,126,0,0,0,0.76,0.84,12.4,39,25,142,8,153.0
1224,533,691,0,0,0.62,0.7,6.5,40,39,98,9,99.0
3580,438,810,1891,132,0.8954495344310992,0.7478520148629986,9.0,12,8,120,15,94.96227914200233
824,437,387,0,0,0.84,0.92,4.7,44,40,103,1,79.0
2155,512,979,664,0,0.98,0.83,11.5,31,34,136,14,63.0
2178,490,1037,601,0,0.6785042512017726,0.7223379901649754,4.0,28,23,70,4,113.28126727572831
3581,556,1261,1667,0,0.7375046208714919,0.8226627110212219,2.0,27,35,161,7,24.49324697853585
1683,570,831,282,0,0.98,0.94,9.9,51,44,81,12,49.0
2472,549,889,961,0,0.5900036966971935,0.702273045993726,13.0,48,42,39,14,55.10980570170567
2555,530,1090,643,0,0.8038694684097368,0.6979952138721319,13.0,23,28,104,9,75.1784709874185
119,109,0,0,0,0.8161717804311177,0.9029224877062192,12.0,19,25,116,8,187.78156016877486
3902,444,1061,1721,676,0.66,0.75,10.5,34,32,141,19,3.0
4777,417,1299,1674,1169,0.7965049905412114,0.9029224877062192,9.0,5,18,11,8,0.0
4327,402,980,1906,703,0.6715871508233244,0.6581097730794387,10.0,6,14,111,5,0.0
2381,563,1081,677,0,0.6686708562568194,0.8326951831068465,6.0,10,9,21,8,217.3775669345057
3520,411,1276,1747,0,0.9833394944953227,0.8226627110212219,2.0,1,3,39,4,174.51438472206794
4268,533,906,1804,1025,0.72,0.79,4.8,53,31,59,4,0.0
1348,552,796,0,0,0.86,0.89,13.8,56,37,1,8,90.0
3250,573,987,1690,0,0.87,0.9,11.3,6,13,142,1,51.0
3091,528,957,1297,0,1.0,0.9472792188264647,3.0,37,29,95,7,35.610854678250874
2340,544,1178,618,0,0.71,0.75,6.7,29,33,18,17,63.0
3497,530,1085,1540,0,0.8750984086485741,0.8076801760520385,3.0,58,39,108,12,21.7621889700422
1805,408,811,586,0,0.97,0.86,13.0,4,21,110,2,111.0
822,521,258,0,0,0.6195038815320533,0.7223379901649754,10.0,16,30,75,9,161.24720927536103
2389,443,963,722,0,0.7529916539534243,0.7977088158538651,3.0,18,11,13,10,143.43260912073268
450,450,0,0,0,0.82,0.81,6.8,14,12,137,19,357.0
1665,413,760,290,0,0.8954495344310992,0.9373078586282915,13.0,56,32,25,14,82.10280384152284
1642,526,805,93,0,0.8750984086485741,0.7977088158538651,14.0,7,19,41,18,135.51908585889916
593,437,64,0,0,0.9056250973223617,0.9373078586282915,13.0,56,35,101,10,68.25413813331417
3233,393,1120,1406,0,0.7936939055184743,0.857536977042905,7.0,37,27,99,1,33.63247386279249
3230,425,1055,1662,0,0.7866715955962582,0.8025977668499726,11.0,3,19,10,7,71.43863702072957
1636,399,1222,0,0,0.6686708562568194,0.792565294764348,5.0,23,19,126,2,132.6717544670692
4282,554,961,1927,840,0.83,0.9,14.3,18,14,112,12,0.0
2729,516,1083,832,0,0.6308848992582744,0.7079665740703053,13.0,23,25,8,20,85.07037506471042
969,479,350,0,0,1.0,0.987164659619158,14.0,62,41,65,6,65.2865669101266
1671,363,1076,11,0,0.8852739715398367,0.7478520148629986,6.0,12,11,147,15,259.167886825048
4922,442,986,1780,1451,0.8751721501008372,0.8427276551924712,13.0,37,33,1,6,0.0
2261,498,1039,456,0,0.7936939055184743,0.8375942566465583,9.0,23,17,86,2,91.99470791881475
4862,554,940,1632,1466,0.7080044360366323,0.7825328226787233,12.0,44,38,65,12,0.0
1700,532,901,267,0,0.67,0.68,14.1,4,12,149,11,226.0
266,223,0,0,0,0.8343961570835242,0.7677947352593452,4.0,45,39,14,15,117.71365851977372
3658,599,893,1923,243,0.94,0.93,8.3,26,19,128,10,16.0
2443,393,1105,676,0,0.7326405281708993,0.8475656168447316,9.0,49,31,29,20,49.459520386459545
5060,533,1039,1693,1521,0.9440059147155098,0.8627925993637205,8.0,35,26,145,2,0.0
802,514,288,0,0,0.95,0.88,13.5,13,13,66,13,246.0
3185,468,1254,1386,0,0.7178378309815855,0.8527601272780958,12.0,3,6,26,6,177.57604059438492
223,187,0,0,0,0.6410604621495369,0.7179379342684785,5.0,48,26,96,18,156.29208442121217
3466,589,840,1895,142,0.69,0.68,6.9,24,28,139,4,25.0
4717,526,1125,1775,916,0.7122894023883743,0.7578233750611718,14.0,57,41,113,3,0.0
2417,598,944,875,0,0.68,0.71,7.4,47,32,122,17,59.0
1565,427,996,116,0,0.6195038815320533,0.762467878507474,9.0,31,28,48,15,98.9935398715824
4137,493,1040,1612,647,0.9870296004524616,0.8874510576374249,8.0,36,29,26,8,4.945952038645954
768,367,291,0,0,0.6207093363670119,0.6979952138721319,7.0,32,28,60,8,121.67042015069048
4628,478,938,1937,1275,0.69,0.8,10.5,49,42,10,2,0.0
4165,465,839,1929,604,0.8954495344310992,0.7777660954575185,6.0,42,23,78,6,3.9567616309167635
2322,410,924,929,0,0.9440059147155098,0.9530848481343424,4.0,45,35,7,6,64.29477331865661
141,119,0,0,0,0.9565029117786741,0.7977088158538651,13.0,19,14,89,20,236.41650744727662
4818,458,1232,1894,1019,0.7276712259265388,0.792565294764348,5.0,14,28,6,6,0.0
3319,438,904,1876,0,0.7866715955962582,0.7223379901649754,7.0,31,28,98,11,34.69876655292579
4686,513,1025,1559,1589,0.69,0.65,5.6,48,34,80,15,0.0
2783,446,1218,1056,0,0.8456719652659774,0.8928900156205946,7.0,28,32,92,10,46.945390042193715
2112,444,864,804,0,0.99,0.95,5.4,23,19,81,8,94.0
4697,405,780,1990,1201,0.6512360250407995,0.7378806546648252,4.0,45,33,137,4,0.0
4163,502,869,1618,1174,0.82,0.81,6.5,7,23,69,3,0.0
3676,481,1018,1838,0,0.6410604621495369,0.6780524934757853,13.0,12,19,44,12,34.62166427052168
499,395,69,0,0,0.7375046208714919,0.7323704622506,6.0,36,39,54,4,127.56899467987424
2919,387,960,1289,0,0.8852739715398367,0.8974224178355983,14.0,31,32,110,10,27.697331416417345
1337,428,894,15,0,0.87,0.92,10.3,49,27,131,16,80.0
4426,570,948,1816,881,0.7965049905412114,0.8527601272780958,4.0,35,23,11,4,0.0
1023,470,553,0,0,0.67,0.72,11.9,13,18,92,18,175.0
1878,525,938,415,0,0.73,0.78,7.4,55,34,5,10,93.0
954,433,385,0,0,1.0,0.9771932994209848,2.0,43,34,69,2,70.23251894877255
2855,555,1149,1076,0,0.6391706714219597,0.7223379901649754,10.0,11,22,115,9,61.233117446339634
4280,497,1283,1743,594,0.649004066366913,0.8326951831068465,10.0,47,46,27,16,0.0
2596,522,1217,799,0,0.698171041091679,0.8427276551924712,12.0,53,35,139,13,44.90428612731573
580,532,0,0,0,0.9341725197705565,0.8326951831068465,5.0,26,26,127,3,118.38402706292328
4150,473,922,1991,423,0.8649228457573117,0.7677947352593452,7.0,57,40,13,19,3.9567616309167635
2069,405,1289,347,0,0.9243391248256032,0.8828575435349698,12.0,50,40,23,2,59.19201353146164
