unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
2708,407,989,1312,0,0.62,0.72,4.9,37,29,78,13,58
1312,471,841,0,0,0.93,0.84,8.5,52,45,60,6,63
456,456,0,0,0,0.61,0.7,7.9,5,13,132,17,379
1535,412,1123,0,0,0.77,0.71,10.4,42,40,81,3,68
1685,562,921,202,0,0.62,0.67,8.3,6,5,99,4,553
1201,541,660,0,0,0.69,0.7,9.7,15,23,144,4,139
1357,495,862,0,0,0.88,0.76,6.8,14,24,45,2,145
3625,507,1170,1602,346,0.85,0.85,7.8,9,15,114,5,27
472,459,13,0,0,0.93,0.79,13.0,5,6,93,6,555
3267,414,1177,1595,81,0.71,0.84,5.6,55,31,106,11,25
1525,480,1045,0,0,0.68,0.81,12.8,34,30,112,11,82
2173,486,1069,618,0,0.77,0.75,5.4,9,16,125,15,123
2981,429,1080,1472,0,0.65,0.74,8.3,9,13,58,9,72
3476,515,847,1725,389,0.63,0.66,13.0,21,16,126,2,48
1027,453,574,0,0,0.77,0.69,13.3,58,44,144,6,91
4636,574,1038,1803,1221,0.88,0.81,9.8,53,29,59,15,0
1952,518,862,572,0,0.64,0.7,5.0,16,20,8,5,118
2901,427,917,1557,0,0.85,0.78,6.4,13,13,71,13,103
1454,436,1018,0,0,0.73,0.75,9.4,18,17,106,5,184
334,334,0,0,0,0.66,0.68,7.3,21,28,16,18,149
3989,429,844,1774,942,0.88,0.78,10.7,28,27,111,4,0
3456,584,947,1508,417,0.82,0.73,3.5,22,18,22,4,35
4763,494,934,1567,1768,0.99,0.95,10.9,56,40,83,2,0
4332,515,937,1629,1251,0.85,0.86,9.0,15,25,107,1,0
936,484,452,0,0,0.84,0.83,6.0,16,26,92,1,126
1181,418,763,0,0,0.64,0.81,4.6,2,16,113,2,200
2127,483,965,679,0,0.91,0.8,11.3,39,38,77,9,54
2400,564,1045,791,0,0.68,0.67,11.4,26,23,89,2,83
4733,489,1000,1509,1735,0.63,0.67,3.3,59,32,65,19,0
3529,554,1185,1658,132,0.92,0.84,12.7,36,34,84,7,13
4027,509,1133,1856,529,0.84,0.79,14.0,11,18,36,13,0
2736,479,1155,1102,0,0.92,0.89,11.2,17,12,109,16,87
2758,503,1042,1213,0,0.78,0.7,11.2,16,21,142,7,60
3522,568,1109,1845,0,0.8,0.76,13.7,22,20,79,11,20
834,482,352,0,0,0.61,0.71,13.2,58,41,35,5,97
375,375,0,0,0,0.92,0.84,11.0,4,17,89,8,177
4753,474,853,1843,1583,0.76,0.7,3.8,19,13,127,15,0
178,178,0,0,0,0.76,0.82,11.2,28,32,131,3,130
1694,419,872,403,0,0.95,0.87,11.8,44,30,141,15,76
3975,442,1010,1955,568,0.65,0.82,4.3,25,26,43,13,1
4356,438,1067,1706,1145,0.82,0.76,10.7,26,20,38,2,0
4572,418,1189,1929,1036,0.84,0.85,4.8,34,23,52,15,0
425,406,19,0,0,0.96,0.98,11.4,37,26,51,5,96
649,520,129,0,0,0.91,0.89,7.0,53,30,75,17,111
2620,491,1014,1115,0,0.65,0.74,14.6,25,27,54,19,48
2879,477,834,1568,0,0.8,0.72,4.4,51,42,79,14,35
996,501,495,0,0,0.85,0.85,8.5,57,42,7,17,97
1242,473,769,0,0,0.7,0.76,4.3,26,31,1,12,111
979,403,576,0,0,0.68,0.65,9.6,29,21,35,8,184
4100,435,1043,1622,1000,0.87,0.85,4.8,27,30,16,3,0
608,586,22,0,0,0.84,0.74,14.3,25,16,30,11,292
742,598,144,0,0,0.65,0.8,14.7,44,27,70,12,102
2695,418,900,1377,0,0.83,0.9,11.1,32,23,12,7,72
454,454,0,0,0,0.93,0.82,4.6,14,10,117,12,296
2356,534,970,852,0,0.75,0.72,8.3,58,46,122,11,46
3317,512,897,1592,316,0.63,0.66,14.2,41,35,85,16,28
1485,578,907,0,0,0.79,0.7,12.8,4,15,42,10,213
939,414,525,0,0,0.67,0.67,5.4,14,26,6,12,165
638,492,146,0,0,0.95,0.83,5.3,46,27,85,3,103
3137,476,994,1667,0,0.68,0.69,4.4,6,12,71,6,97
1863,551,912,400,0,0.78,0.76,10.1,7,18,50,12,160
1773,553,1167,53,0,0.7,0.72,14.9,46,27,25,18,123
1919,427,945,547,0,0.6,0.73,10.7,26,31,111,9,73
4613,467,1101,1748,1297,0.64,0.81,10.2,15,21,94,13,0
3390,596,824,1647,323,0.67,0.8,11.1,54,35,114,15,17
3836,546,834,1986,470,0.7,0.82,13.0,43,35,51,11,5
3784,583,1074,1837,290,0.92,0.82,11.8,32,27,28,17,10
176,176,0,0,0,0.77,0.79,7.8,22,24,16,16,211
734,445,289,0,0,0.66,0.82,13.6,39,32,65,6,97
4209,486,1162,1906,655,0.84,0.91,7.2,14,25,149,7,0
1932,444,887,601,0,0.93,0.82,8.7,47,35,91,6,56
4390,508,1112,1786,984,0.68,0.74,4.6,48,37,148,5,0
3879,516,891,1900,572,0.88,0.78,6.8,40,25,75,6,4
1148,541,607,0,0,0.98,0.82,8.7,23,23,146,17,118
1108,589,519,0,0,0.68,0.64,13.3,42,40,89,16,97
4673,581,1128,1628,1336,0.73,0.7,5.2,39,30,34,13,0
2118,521,869,728,0,0.93,0.8,11.7,9,21,18,9,109
565,565,0,0,0,0.95,0.83,6.5,16,18,143,3,194
3382,419,878,1645,440,0.95,0.94,3.2,44,29,95,9,21
4336,509,1055,1508,1264,0.66,0.63,13.8,41,29,120,13,0
3389,436,873,1572,508,0.9,0.81,7.9,22,23,89,18,25
4354,529,952,1512,1361,0.77,0.81,11.7,2,20,82,11,0
2983,483,991,1509,0,0.69,0.73,6.2,46,33,128,9,33
4362,582,834,1682,1264,0.66,0.76,10.7,29,26,49,16,0
160,160,0,0,0,0.71,0.82,4.0,15,19,42,17,200
1022,406,616,0,0,0.91,0.81,13.9,17,22,134,17,148
2428,425,1182,821,0,0.72,0.67,5.1,13,21,21,7,114
1861,511,1023,327,0,0.94,0.8,11.5,7,7,35,3,297
665,406,259,0,0,0.98,0.84,4.1,22,18,42,1,170
2262,586,1182,494,0,0.78,0.86,13.0,51,45,116,14,40
3374,460,894,1772,248,0.72,0.69,10.3,53,35,79,15,25
4707,435,1046,1763,1463,0.88,0.86,13.4,33,30,96,17,0
1074,433,641,0,0,0.74,0.74,9.2,53,32,38,14,130
3689,493,892,1839,465,0.77,0.84,5.3,15,18,80,2,20
1555,493,1062,0,0,0.72,0.83,6.1,15,14,66,9,178
2771,582,956,1233,0,0.89,0.92,11.7,32,18,132,4,55
1756,458,831,467,0,0.89,0.77,3.4,5,12,34,18,192
1129,512,617,0,0,0.63,0.71,11.9,42,31,79,18,125
548,429,119,0,0,0.81,0.71,12.7,17,14,40,6,273
242,242,0,0,0,0.95,0.86,13.4,28,26,78,9,112
1917,441,983,493,0,0.61,0.78,3.8,7,6,113,15,322
3818,582,1115,1598,523,0.75,0.76,14.7,28,33,31,16,7
171,171,0,0,0,0.72,0.72,5.0,45,35,56,19,118
1555,434,913,208,0,0.62,0.78,4.4,0,2,0,16,542
110,110,0,0,0,0.79,0.74,4.4,35,24,17,7,182
3448,507,1134,1661,146,0.75,0.75,9.5,6,21,147,2,25
174,174,0,0,0,0.78,0.86,10.9,40,32,129,15,118
1271,545,726,0,0,0.77,0.69,6.3,6,12,44,1,234
2718,454,991,1273,0,0.98,0.82,12.2,32,26,87,6,47
1407,556,851,0,0,0.91,0.88,10.6,32,29,71,3,95
2691,442,1190,1059,0,0.73,0.73,10.6,38,26,71,2,61
3218,473,914,1690,141,0.86,0.84,14.2,15,25,15,17,30
2284,585,929,770,0,0.64,0.8,7.1,22,24,74,5,70
3238,565,840,1833,0,0.82,0.75,9.5,23,14,96,9,56
4262,449,1167,1593,1053,0.68,0.79,9.6,54,43,74,13,0
962,417,545,0,0,0.67,0.82,6.9,8,13,132,18,238
4704,506,907,1764,1527,0.73,0.76,5.6,54,38,90,14,0
4237,576,1137,1979,545,0.8,0.77,13.9,16,26,76,17,0
3817,462,930,1862,563,0.92,0.93,14.8,35,23,46,14,7
4553,588,1109,1817,1039,0.78,0.69,3.8,15,13,92,6,0
4293,479,870,1732,1212,0.69,0.67,10.2,32,31,121,13,0
773,462,311,0,0,0.89,0.93,8.1,29,22,44,1,148
1801,525,897,379,0,0.65,0.67,3.0,1,7,87,15,366
1349,586,763,0,0,0.84,0.87,12.2,35,26,16,19,104
1582,533,991,58,0,0.65,0.69,12.8,29,20,48,19,141
865,534,331,0,0,0.67,0.72,5.0,22,17,15,3,213
4550,471,948,1876,1255,0.82,0.88,11.0,34,26,14,10,0
3773,437,1163,1618,555,0.7,0.66,11.7,16,11,115,1,26
4661,569,1196,1853,1043,0.75,0.8,14.6,4,13,130,12,0
379,379,0,0,0,0.84,0.76,11.0,56,36,73,2,112
1724,523,1108,93,0,0.68,0.8,5.2,28,22,14,16,120
903,548,355,0,0,0.74,0.86,14.1,6,9,129,6,380
4231,443,1129,1874,785,0.62,0.62,10.5,37,32,51,10,0
119,119,0,0,0,0.85,0.77,8.8,58,40,57,12,94
2380,473,909,998,0,0.75,0.87,8.6,22,30,57,8,59
4622,430,863,1954,1375,0.78,0.86,6.1,32,35,84,3,0
4580,513,1045,1901,1121,0.73,0.73,4.3,43,28,87,17,0
188,188,0,0,0,0.95,0.89,9.2,12,20,68,10,188
1003,422,581,0,0,0.71,0.72,14.1,52,32,18,16,128
3303,412,1138,1753,0,0.69,0.75,4.2,11,8,108,18,92
3079,401,926,1752,0,0.76,0.85,7.2,22,17,32,15,66
3451,451,1132,1668,200,0.65,0.69,5.4,6,19,99,15,30
1926,597,864,465,0,0.69,0.77,3.5,28,26,123,16,81
304,304,0,0,0,0.77,0.8,3.3,24,20,90,5,177
1805,408,811,586,0,0.97,0.86,13.0,4,21,110,2,111
2715,508,1167,1040,0,0.75,0.86,6.3,32,21,56,9,66
817,450,367,0,0,0.61,0.65,6.7,28,25,51,10,153
2101,494,1135,472,0,0.74,0.75,5.9,36,21,9,18,128
3184,520,1025,1604,35,0.84,0.82,4.6,49,34,28,10,31
3190,497,1033,1500,160,0.67,0.7,7.8,26,27,90,17,33
968,549,419,0,0,0.88,0.82,9.1,1,14,126,15,207
2657,450,1098,1109,0,0.94,0.86,7.3,56,36,143,4,42
4623,557,994,1713,1359,0.88,0.91,15.0,59,37,55,4,0
3984,443,985,1842,714,0.66,0.64,12.9,15,20,145,18,1
452,452,0,0,0,0.85,0.76,9.2,19,21,109,12,165
629,433,196,0,0,0.74,0.87,8.8,12,10,122,10,292
1517,527,978,12,0,0.64,0.76,6.4,20,27,49,9,84
3179,584,861,1734,0,0.77,0.87,8.5,18,27,141,14,30
495,442,53,0,0,0.79,0.77,13.6,0,5,0,16,1074
1032,515,517,0,0,0.96,0.83,8.7,46,28,57,19,103
1266,530,736,0,0,0.76,0.77,11.8,44,34,109,2,80
422,422,0,0,0,0.92,0.88,14.3,55,33,118,10,121
2426,416,1082,928,0,0.81,0.84,12.0,4,13,117,7,121
4574,531,996,1657,1390,0.8,0.82,5.7,50,39,14,5,0
2011,456,1010,545,0,0.65,0.8,12.8,22,21,129,15,80
3386,414,987,1918,67,0.83,0.78,12.7,0,12,0,17,71
1595,446,1149,0,0,0.6,0.73,9.1,17,26,27,18,123
1038,481,557,0,0,0.83,0.86,7.5,17,15,35,18,184
3853,557,803,1666,827,0.99,0.88,6.9,42,30,23,16,5
2775,454,867,1454,0,0.75,0.75,6.8,11,10,108,18,109
4731,507,921,1516,1787,0.7,0.78,11.6,59,48,45,19,0
467,443,24,0,0,0.61,0.77,8.5,2,4,86,10,644
558,475,83,0,0,0.74,0.79,9.5,3,8,88,17,410
374,374,0,0,0,0.89,0.75,9.1,20,24,4,3,223
1241,575,666,0,0,0.74,0.73,8.2,12,10,46,14,265
1817,498,1136,183,0,1.0,0.95,5.7,27,28,22,15,65
884,587,297,0,0,0.89,0.88,14.8,40,28,13,10,104
4007,479,927,1672,929,0.6,0.65,9.2,6,10,106,2,0
3833,430,874,1736,793,0.8,0.76,5.2,31,27,140,7,6
2423,524,890,1009,0,0.91,0.92,12.2,24,21,113,8,70
3911,513,1038,1632,728,0.61,0.73,4.0,29,32,64,10,2
2785,443,881,1461,0,0.67,0.65,4.7,27,16,94,13,95
3496,491,980,1730,295,0.93,0.89,3.9,57,44,128,7,9
614,586,28,0,0,0.75,0.84,14.6,31,30,48,19,126
398,398,0,0,0,0.94,0.81,8.2,2,17,116,11,177
3090,420,838,1722,110,0.74,0.67,4.1,46,34,123,1,33
3412,558,902,1884,68,0.96,0.87,3.5,50,28,126,12,20
1019,468,551,0,0,0.77,0.78,14.1,9,12,85,17,248
3105,576,1186,1343,0,0.86,0.9,12.0,25,27,72,5,26
172,172,0,0,0,0.64,0.62,4.7,46,40,13,16,144
198,198,0,0,0,0.95,0.92,9.0,58,43,139,8,71
4774,598,1119,1985,1072,0.64,0.8,12.8,55,39,8,14,0
2128,492,1064,572,0,0.87,0.89,11.7,35,29,109,5,49
3865,492,1135,1601,637,0.62,0.72,12.8,32,22,91,13,5
4068,448,1019,1827,774,0.9,0.88,5.5,35,33,58,14,0
2931,424,872,1635,0,0.85,0.74,9.2,24,15,6,6,104
875,481,394,0,0,0.92,0.9,9.0,23,23,65,1,116
4773,504,1058,1545,1666,0.91,0.8,10.5,44,37,77,1,0
2633,434,823,1376,0,0.69,0.69,12.0,50,34,144,15,52
2802,478,1017,1307,0,0.96,0.97,5.0,10,16,103,9,60
4404,406,848,1525,1625,0.68,0.83,5.5,6,21,132,18,0
725,431,294,0,0,0.81,0.8,3.9,29,29,80,19,131
4452,421,1015,1606,1410,0.89,0.91,9.5,3,12,146,2,0
1094,499,595,0,0,0.62,0.61,4.2,25,25,17,16,179
150,150,0,0,0,0.67,0.64,8.6,32,35,103,15,165
1587,440,1010,137,0,0.96,0.86,10.6,6,12,12,3,231
555,505,50,0,0,0.98,0.82,13.5,8,22,100,18,143
1102,524,578,0,0,0.89,0.8,11.6,28,23,93,4,138
4066,571,1030,1707,758,0.97,0.98,13.4,41,31,20,16,0
3082,456,995,1631,0,0.87,0.93,14.0,43,40,133,5,24
2331,431,1088,812,0,0.81,0.75,12.4,25,29,137,2,76
4575,467,824,1678,1606,0.67,0.83,12.9,8,7,41,12,0
4176,446,929,1851,950,0.8,0.87,8.4,43,28,56,11,0
3504,561,1085,1570,288,0.65,0.74,6.6,2,16,57,6,39
2907,593,810,1504,0,0.96,0.81,10.5,51,38,114,11,32
591,407,184,0,0,0.67,0.82,13.2,24,23,5,11,195
4473,554,839,1979,1101,0.83,0.81,9.2,41,37,33,19,0
4374,496,1166,1515,1197,0.93,0.88,5.5,4,18,117,5,0
4278,421,1068,1911,878,0.87,0.82,8.9,49,41,26,16,0
3838,438,953,1675,772,0.79,0.81,14.0,45,36,146,9,4
1832,589,985,258,0,0.93,0.86,8.8,11,25,142,19,71
4600,503,888,1640,1569,0.78,0.73,6.6,8,13,52,2,0
275,275,0,0,0,0.88,0.83,9.2,41,25,147,3,146
378,378,0,0,0,0.67,0.76,5.9,29,18,129,18,184
3418,529,1092,1672,125,0.76,0.73,9.4,10,21,143,10,37
1915,576,991,348,0,0.74,0.74,3.1,37,36,115,8,56
1268,477,791,0,0,0.85,0.73,10.5,25,23,137,6,149
1478,426,1052,0,0,0.66,0.73,3.4,27,24,127,8,112
125,125,0,0,0,0.93,0.81,9.5,22,28,69,9,168
660,490,170,0,0,0.99,0.85,7.8,50,41,31,11,74
4121,504,826,1726,1065,0.62,0.73,7.1,51,38,93,6,0
709,424,285,0,0,0.91,0.8,6.9,2,19,1,19,248
4029,447,1112,1870,600,0.86,0.88,10.0,38,27,131,5,0
3593,503,1045,1660,385,0.65,0.74,9.6,49,32,109,10,16
991,511,480,0,0,0.78,0.71,3.2,49,33,15,4,102
4359,568,1129,1779,883,0.92,0.84,8.0,4,12,29,14,0
482,432,50,0,0,0.68,0.73,7.3,57,37,93,19,120
2563,550,1037,976,0,0.93,0.85,7.0,53,37,19,6,48
662,433,229,0,0,0.82,0.91,12.3,10,20,144,17,124
1345,415,811,119,0,0.78,0.88,7.5,16,26,41,6,100
2501,552,865,1084,0,0.88,0.75,8.0,5,21,55,1,95
2910,574,1036,1300,0,0.93,0.9,5.2,57,46,59,10,19
3541,585,823,1608,525,0.83,0.86,6.9,51,36,110,18,14
186,186,0,0,0,0.86,0.93,6.2,41,33,53,3,100
3920,576,899,1977,468,0.72,0.69,6.4,36,27,29,18,3
3485,529,883,1770,303,0.86,0.87,4.3,58,44,115,11,11
172,172,0,0,0,0.9,0.77,12.1,49,33,118,10,131
3604,538,990,1863,213,0.82,0.72,3.8,27,21,39,10,25
4705,485,948,1687,1585,0.97,0.79,11.8,4,6,78,8,0
570,520,50,0,0,0.83,0.84,6.6,7,14,43,2,293
2815,466,1195,1154,0,0.83,0.78,11.7,28,24,135,14,42
1489,469,1020,0,0,0.64,0.67,4.1,55,41,102,2,91
1024,423,601,0,0,0.97,0.8,14.5,39,25,139,10,103
3917,522,1009,1705,681,0.76,0.69,9.0,44,28,132,4,3
1427,429,998,0,0,0.75,0.75,4.8,33,22,127,8,114
2573,452,1041,1080,0,0.99,0.95,7.7,6,19,67,12,57
4395,547,882,1739,1227,0.74,0.75,7.7,22,16,110,2,0
4548,457,808,1803,1480,0.77,0.72,5.3,24,21,108,19,0
3160,518,1134,1508,0,0.73,0.69,7.7,18,25,123,15,48
1467,482,985,0,0,0.81,0.74,8.5,47,26,54,6,93
3342,522,1021,1757,42,0.97,0.8,9.6,33,22,101,1,35
1309,526,783,0,0,0.92,0.86,3.7,51,44,40,5,52
4282,519,886,1918,959,0.99,0.94,14.9,49,39,67,14,0
201,201,0,0,0,0.75,0.68,11.4,38,38,49,14,120
2919,564,1018,1337,0,0.75,0.78,12.7,16,26,110,16,41
1874,587,912,375,0,0.82,0.78,4.0,5,11,65,15,172
3643,512,1032,1694,405,0.87,0.91,5.8,24,19,118,4,17
2315,455,1159,701,0,0.68,0.73,6.4,55,47,77,6,46
3768,421,1130,1939,278,0.84,0.86,3.1,11,11,128,7,23
4385,489,1031,1956,909,0.78,0.88,11.1,35,32,145,2,0
2512,492,913,1107,0,0.92,0.89,9.0,32,28,140,5,46
4089,511,1069,1846,663,0.81,0.85,10.0,36,22,141,11,0
1444,498,846,100,0,0.89,0.85,14.9,38,32,126,8,75
2700,432,1136,1132,0,0.78,0.8,13.2,7,17,106,17,81
303,303,0,0,0,0.68,0.82,3.7,18,15,38,9,294
4048,443,1131,1900,574,0.65,0.69,13.6,31,30,103,18,0
1024,405,619,0,0,0.95,0.8,7.0,55,32,144,8,107
2853,485,1193,1175,0,0.8,0.71,10.4,19,14,23,9,126
2318,581,845,892,0,0.61,0.75,3.4,38,38,75,8,47
1708,453,833,422,0,1.0,0.89,6.8,45,28,118,3,68
1491,512,843,136,0,0.87,0.93,6.2,19,20,45,12,110
3951,458,976,1727,790,0.89,0.79,8.4,5,21,101,17,2
2023,439,1074,510,0,0.79,0.82,3.1,5,12,146,16,189
1585,576,1009,0,0,0.84,0.78,7.9,0,12,0,5,298
4456,424,1190,1626,1216,0.81,0.9,10.3,6,17,11,9,0
84,84,0,0,0,0.92,0.92,14.0,22,22,88,16,186
1528,474,958,96,0,0.69,0.82,11.7,14,14,34,7,204
78,78,0,0,0,0.92,0.8,3.8,16,20,124,19,170
3418,597,860,1525,436,0.63,0.67,11.0,28,17,19,4,42
3746,456,964,1560,766,0.71,0.75,4.0,0,5,0,18,74
4284,592,1132,1856,704,0.83,0.72,12.1,13,24,145,14,0
654,563,91,0,0,0.84,0.84,7.8,21,15,4,4,295
766,517,249,0,0,0.9,0.86,8.4,55,38,149,14,89
4777,483,1019,1507,1768,0.83,0.89,14.3,14,20,124,10,0
4099,549,845,1612,1093,0.79,0.7,5.3,26,22,67,15,0
4772,462,1168,1593,1549,0.76,0.86,3.3,43,38,145,8,0
2274,484,856,934,0,0.75,0.83,9.3,9,11,107,6,181
2652,518,822,1312,0,0.91,0.8,3.4,5,15,105,15,93
2148,575,1157,416,0,0.86,0.89,12.2,45,30,11,12,68
600,598,2,0,0,0.93,0.87,14.2,40,34,128,9,91
2483,414,1058,1011,0,0.8,0.88,6.2,14,23,138,6,67
1635,470,1165,0,0,0.95,0.84,5.1,39,31,43,7,73
1138,433,705,0,0,0.78,0.76,12.0,22,23,88,4,127
839,547,292,0,0,0.92,0.81,10.8,35,22,24,13,170
3838,551,825,1693,769,0.81,0.84,5.8,50,44,43,5,3
1997,428,1186,383,0,0.92,0.92,8.0,41,37,32,10,58
3492,528,855,1752,357,0.92,0.82,9.9,38,24,52,9,21
159,159,0,0,0,0.93,0.95,9.5,35,21,137,9,156
195,195,0,0,0,0.93,0.94,8.0,18,14,16,1,318
536,536,0,0,0,0.61,0.72,12.4,7,22,66,15,178
1155,506,649,0,0,0.74,0.7,9.8,24,20,146,2,144
1540,427,834,279,0,0.79,0.89,11.2,59,39,69,9,49
2417,440,1014,963,0,0.67,0.83,5.1,5,21,9,17,91
2797,469,1092,1236,0,0.99,0.9,9.7,35,27,8,4,40
4591,450,903,1729,1509,0.89,0.84,14.9,41,31,1,7,0
4422,464,1070,1887,1001,0.71,0.73,12.3,33,35,98,7,0
2414,409,981,1024,0,0.76,0.74,8.6,48,40,23,16,43
3987,540,1197,1638,612,0.85,0.8,9.4,30,25,10,8,0
2806,597,829,1380,0,0.61,0.76,8.7,36,20,132,4,76
842,530,312,0,0,0.92,0.92,14.2,9,21,22,6,135
399,399,0,0,0,0.68,0.68,11.1,52,32,50,13,135
3451,445,1124,1613,269,0.76,0.7,11.0,42,33,148,18,17
2939,497,953,1489,0,0.96,0.82,8.0,3,6,78,4,159
1953,502,944,507,0,0.91,0.76,6.9,10,15,104,11,157
4713,421,1144,1518,1630,0.93,0.81,5.4,46,31,66,2,0
2241,472,955,814,0,0.8,0.72,10.4,53,45,59,9,45
3217,581,967,1669,0,0.71,0.81,5.5,54,31,99,10,20
2367,437,1195,735,0,0.94,0.86,10.9,40,23,29,18,84
1343,561,782,0,0,0.64,0.65,12.6,17,25,25,19,173
272,272,0,0,0,0.91,0.91,7.3,35,28,142,19,116
1935,548,964,423,0,0.68,0.68,6.5,10,11,4,12,283
143,143,0,0,0,0.97,0.8,5.5,19,13,139,13,329
3637,475,1128,1576,458,0.89,0.92,10.8,38,35,58,19,7
3198,476,827,1744,151,0.75,0.83,6.7,8,22,142,16,30
2449,432,951,1066,0,0.66,0.77,14.7,15,10,43,8,147
1710,411,883,416,0,0.86,0.81,6.5,42,39,30,12,69
2701,422,1005,1274,0,0.74,0.8,8.6,51,33,52,19,36
82,82,0,0,0,0.97,0.95,13.1,22,15,55,8,199
4126,515,1116,1770,725,0.74,0.81,4.9,35,28,105,18,0
59,59,0,0,0,0.74,0.79,3.5,26,20,113,5,229
4521,492,1070,1982,977,0.93,0.79,11.1,36,21,73,9,0
3019,529,822,1668,0,0.61,0.61,13.8,26,23,38,4,69
3172,536,940,1667,29,0.76,0.7,11.8,3,20,128,9,45
4293,508,1163,1958,664,0.93,0.82,8.4,36,30,25,12,0
4271,449,989,1588,1245,0.88,0.89,12.5,16,22,72,5,0
4534,504,946,1778,1306,0.71,0.75,13.7,1,9,1,16,0
3040,571,1069,1400,0,0.65,0.75,3.4,33,19,27,10,54
546,471,75,0,0,0.85,0.74,9.0,0,4,0,1,955
3970,502,1014,1691,763,0.91,0.84,8.8,59,41,88,11,0
1088,409,679,0,0,1.0,0.9,12.1,0,10,0,12,300
1839,574,1093,172,0,0.96,0.78,5.4,43,28,54,15,69
3179,504,1065,1509,101,0.95,0.86,11.6,54,30,43,15,24
4246,455,1131,1823,837,0.73,0.67,11.4,22,24,16,17,0
4714,461,1162,1965,1126,0.71,0.75,11.1,38,32,32,10,0
414,408,6,0,0,0.87,0.76,14.3,32,28,64,2,164
1236,414,822,0,0,0.96,0.88,3.9,31,27,118,2,88
2687,546,906,1235,0,0.78,0.76,10.0,33,31,92,19,50
1708,452,983,273,0,0.78,0.74,5.9,12,14,51,19,211
2219,423,825,971,0,1.0,0.95,5.5,41,37,17,4,46
4268,492,995,1829,952,0.79,0.79,5.1,24,17,26,8,0
2636,488,945,1203,0,0.9,0.91,13.6,3,11,8,6,155
4713,574,1158,1637,1344,0.63,0.8,6.5,4,19,31,7,0
3593,422,847,1608,716,0.8,0.73,10.3,10,9,57,17,61
1036,446,590,0,0,0.99,0.88,9.5,25,25,92,9,114
1119,417,702,0,0,0.6,0.69,3.6,8,21,60,3,178
2879,585,1016,1278,0,0.99,0.95,3.3,35,31,91,7,36
1138,519,619,0,0,0.94,0.95,6.2,21,18,74,17,113
2720,420,940,1360,0,0.7,0.69,11.0,12,19,56,5,72
931,527,404,0,0,0.73,0.86,10.7,6,10,81,13,329
87,87,0,0,0,0.62,0.63,13.6,36,35,57,17,174
482,482,0,0,0,0.82,0.78,14.5,5,17,25,1,211
3764,448,946,1815,555,0.74,0.86,12.6,16,18,49,12,10
4579,530,842,1556,1651,0.79,0.78,4.8,41,30,80,11,0
296,296,0,0,0,0.6,0.73,14.7,15,24,65,9,157
4746,460,1070,1593,1623,0.93,0.91,10.9,30,30,12,14,0
3536,431,959,1988,158,0.68,0.65,4.0,20,17,80,7,40
4618,558,1002,1611,1447,0.8,0.87,7.2,16,15,105,6,0
4262,442,1167,1614,1039,0.82,0.84,3.2,15,17,121,4,0
4292,521,880,1672,1219,0.89,0.88,5.8,27,16,100,11,0
1494,465,967,62,0,0.66,0.8,9.2,15,17,123,2,154
121,121,0,0,0,0.64,0.74,4.5,38,33,141,19,141
3076,453,903,1720,0,0.99,0.91,11.2,10,22,33,14,49
1490,527,963,0,0,0.86,0.73,12.7,46,32,107,16,76
4268,533,906,1804,1025,0.72,0.79,4.8,53,31,59,4,0
4361,582,856,1644,1279,0.64,0.7,7.3,0,12,0,19,0
101,101,0,0,0,0.82,0.77,5.2,43,39,10,8,122
3189,427,915,1550,297,0.82,0.82,11.8,9,18,18,1,51
550,550,0,0,0,0.68,0.65,13.8,36,29,29,1,136
1038,521,517,0,0,0.63,0.64,10.7,21,14,85,9,247
2374,570,1022,782,0,0.96,0.87,11.1,10,21,60,3,71
3182,546,973,1663,0,0.94,0.89,3.5,43,31,97,13,28
1469,454,1015,0,0,0.85,0.79,12.8,5,20,80,16,128
521,473,48,0,0,0.95,0.86,7.1,33,32,87,13,100
2834,468,919,1447,0,0.95,0.96,13.3,44,35,30,18,27
824,496,328,0,0,0.69,0.78,9.5,33,21,121,5,181
4779,425,1184,1759,1411,0.7,0.83,9.7,7,15,16,13,0
3624,526,1017,1586,495,0.8,0.77,9.6,0,6,0,3,76
1291,536,755,0,0,0.82,0.86,7.3,2,20,141,2,118
2736,420,946,1370,0,0.69,0.74,13.1,20,22,72,10,72
1042,401,641,0,0,0.84,0.92,5.0,5,13,124,6,243
4532,486,1106,1837,1103,0.76,0.81,8.6,30,33,4,14,0
4113,470,1088,1530,1025,0.8,0.88,14.0,31,28,19,14,0
594,409,185,0,0,0.6,0.64,10.0,42,31,59,1,154
2758,421,1064,1273,0,0.65,0.73,11.1,7,13,146,1,90
2614,586,879,1149,0,1.0,0.98,12.7,7,7,25,5,172
4100,481,977,1872,770,0.73,0.85,13.1,38,29,80,15,0
3546,534,1133,1734,145,0.72,0.84,13.1,21,20,52,16,18
3862,463,1146,1844,409,0.68,0.77,4.1,2,20,33,18,7
2490,577,828,1085,0,0.83,0.72,9.3,45,26,142,3,54
2334,588,853,893,0,0.78,0.76,8.3,36,31,118,4,58
2021,401,1175,445,0,0.66,0.64,12.7,58,31,12,4,80
2192,524,840,828,0,0.94,0.92,13.1,4,12,30,9,159
