text,label
"Basically, I have a husband every day.",family
"Actually, Even though I was busy, I still thought about parents for me.",family
"Honestly, While working, I realized how important sister is as usual.",family
"To be honest, I have a uncle every day.",family
"Basically, I have always been interested in grandfather",family
"After a long day, I decided to focus on aunt",family
"You know, While working, I realized how important brother is these days.",family
Where can I find wife? as usual.,family
Sometimes I cannot imagine my life without aunt,family
"Well, I want to try father soon for me.",family
"Basically, In my opinion, cousin plays a big role in our life every day.",family
"Honestly, What do you think about wife? right now.",family
Do you like mother? in my opinion.,family
I have a uncle these days.,family
"You know, aunt is very important to me every day.",family
"To be honest, Have you ever tried brother? right now.",family
"To be honest, This is my cousin every day.",family
"Actually, I have a aunt",family
This is my husband right now.,family
"Honestly, This is my wife for me.",family
"Honestly, I really like grandmother right now.",family
"To be honest, Sometimes I cannot imagine my life without grandmother for me.",family
"Honestly, Even though I was busy, I still thought about uncle these days.",family
"Basically, While working, I realized how important wife is as usual.",family
"Well, Before going to sleep, I remembered mother every day.",family
"Basically, Sometimes I cannot imagine my life without grandfather",family
"Well, I often use husband in my life in my opinion.",family
I have a husband these days.,family
"Well, Yesterday I was thinking about aunt and its importance every day.",family
"To be honest, I want to try father soon right now.",family
"To be honest, In my opinion, aunt plays a big role in our life these days.",family
"Actually, After a long day, I decided to focus on wife",family
"You know, I see the wife",family
brother is very important to me these days.,family
"Honestly, After a long day, I decided to focus on aunt as usual.",family
"Honestly, Where can I find uncle? as usual.",family
"To be honest, I really like uncle these days.",family
"To be honest, I really like grandmother in my opinion.",family
"You know, I really like parents every day.",family
"You know, I love grandfather",family
"Well, I see the cousin as usual.",family
"To be honest, Have you ever tried grandmother? as usual.",family
"Basically, Do you like wife? every day.",family
I really like cousin,family
brother is very important to me in my opinion.,family
"Actually, Why do people love brother? these days.",family
"To be honest, What do you think about cousin?",family
"Actually, This is my grandfather right now.",family
"To be honest, I love grandmother for me.",family
"Well, This is my uncle in my opinion.",family
"Actually, People often underestimate how important mother is right now.",family
People often underestimate how important father is for me.,family
"You know, Before going to sleep, I remembered brother as usual.",family
"Honestly, Where can I find parents? for me.",family
"You know, I love brother in my opinion.",family
"Honestly, Why do people love grandfather? right now.",family
"Actually, husband is very important to me in my opinion.",family
"While working, I realized how important grandmother is these days.",family
"Actually, I love uncle these days.",family
"Well, I see the husband these days.",family
"Well, Yesterday I was thinking about husband and its importance as usual.",family
"Actually, I see the cousin as usual.",family
People often underestimate how important uncle is,family
"Actually, Have you ever tried uncle? right now.",family
"You know, Do you like cousin?",family
"To be honest, I have a husband right now.",family
"Basically, Why do people love father? for me.",family
"To be honest, I often use uncle in my life in my opinion.",family
"You know, aunt is very important to me these days.",family
"You know, Do you like grandfather?",family
"To be honest, This is my mother",family
"To be honest, I really like father every day.",family
"Well, Sometimes I cannot imagine my life without mother these days.",family
"Honestly, wife is very important to me in my opinion.",family
"You know, Even though I was busy, I still thought about father in my opinion.",family
"Honestly, In my opinion, father plays a big role in our life",family
"Actually, Even though I was busy, I still thought about uncle for me.",family
"Even though I was busy, I still thought about uncle",family
"To be honest, I often use mother in my life",family
"Well, What do you think about parents? every day.",family
"You know, I like mother",family
"Honestly, After a long day, I decided to focus on uncle every day.",family
"Basically, I saw father yesterday",family
"Honestly, aunt is very important to me as usual.",family
"Honestly, Even though I was busy, I still thought about parents",family
What do you think about grandmother? these days.,family
"Well, In my opinion, cousin plays a big role in our life these days.",family
